conversation_id,tweet_id,created_at,username,full_text,like_count,retweet_count,reply_count,is_quote_status,user_followers,lang,,,,,,,,,,
1.73E+18,1.73E+18,Fri Dec 08 00:44:37 +0000 2023,yourmyfavmz,"@ganjarpranowo Maju terus untuk berikan yg terbaik untuk Indonesia, semangat pak, kamu mendukung bpk",0,0,0,0,0,in,,,,,,,,,,
1.73E+18,1.73E+18,Fri Dec 08 00:44:14 +0000 2023,gendisoft,@ganjarpranowo Figur pemimpin ideal yang membawa terobosan,0,0,0,0,0,in,,,,,,,,,,
1.73E+18,1.73E+18,Fri Dec 08 00:43:57 +0000 2023,cukuruguk,@ganjarpranowo bismillah Pak Ganjar yg terbaik untuk dpt memimpin negeri ini,0,0,0,0,0,in,,,,,,,,,,
1.73E+18,1.73E+18,Fri Dec 08 00:43:54 +0000 2023,maspaejoo,@ganjarpranowo Ikn ini adalah pembangunan indonesia secara menyeluruh,0,0,0,0,0,in,,,,,,,,,,
1.73E+18,1.73E+18,Fri Dec 08 00:43:08 +0000 2023,Mr_Regall,@ganjarpranowo Yakin banget kalo pak ganjar mampu melanjutkan pembangunan ikn,0,0,0,0,0,in,,,,,,,,,,
1.73E+18,1.73E+18,Fri Dec 08 00:42:59 +0000 2023,owellydong,"@ganjarpranowo Yuk bisa yuk, tahun 2024 pak Ganjar melanjutkan pembangunan IKN",0,0,0,0,0,in,,,,,,,,,,
1.73E+18,1.73E+18,Fri Dec 08 00:42:57 +0000 2023,lumbabjo34,@ganjarpranowo IKN harus di lanjutkan karna ada prosedur per Uu nya,0,0,0,0,0,in,,,,,,,,,,
1.73E+18,1.73E+18,Fri Dec 08 00:42:55 +0000 2023,ayamgorengcuy,"@ganjarpranowo setuju pak, pembangunan harus merata hingga pelosok negri ya pak",0,0,0,0,0,in,,,,,,,,,,
1.73E+18,1.73E+18,Fri Dec 08 00:42:48 +0000 2023,Adudu_008,@ganjarpranowo Pak Ganjar dapat memobilisasi sumber daya dan mendapatkan dukungan yang diperlukan untuk melanjutkan IKN,0,0,0,0,0,in,,,,,,,,,,
1.73E+18,1.73E+18,Fri Dec 08 00:42:24 +0000 2023,Akyusyantik_,@ganjarpranowo Yakin banget kalo pak ganjar mampu melanjutkan pembangunan di ikn,0,0,0,0,0,in,,,,,,,,,,
1.73E+18,1.73E+18,Fri Dec 08 00:42:20 +0000 2023,empokjeruuuu,"@ganjarpranowo selalu salut sama program yg akan bapak jalankan, semangat terus Pak",0,0,0,0,0,in,,,,,,,,,,
1.73E+18,1.73E+18,Fri Dec 08 00:41:38 +0000 2023,Saklitinov_,@ganjarpranowo Ikn adalah pembangunan yang merata untuk Indonesia. Keadilan sosial bagi seluruh rakyat Indonesia,0,0,0,0,0,in,,,,,,,,,,
1.73E+18,1.73E+18,Fri Dec 08 00:41:36 +0000 2023,lilismarkolis,"@ganjarpranowo ini baru calon pemimpin yg luar biasa, semangat pak",0,0,0,0,0,in,,,,,,,,,,
1.73E+18,1.73E+18,Fri Dec 08 00:41:00 +0000 2023,AnisyaIca11,"@ganjarpranowo Setuju pak, agar semua masyarakat bisa merasakan pembangunan yg merata",0,0,0,0,0,in,,,,,,,,,,
1.73E+18,1.73E+18,Fri Dec 08 00:40:02 +0000 2023,jumiyarya,"@ganjarpranowo semoga program program hebat pak Ganjar akan terealisasikan nantinya, aamiin",0,0,0,0,0,in,,,,,,,,,,
1.73E+18,1.73E+18,Fri Dec 08 00:39:40 +0000 2023,Ratihwirawan,"@ganjarpranowo Setuju banget nih kalo ikn harus dilanjutkan,semangat pak ganjar",0,0,0,0,0,in,,,,,,,,,,
1.73E+18,1.73E+18,Fri Dec 08 00:37:43 +0000 2023,revalinaaa64,"@ganjarpranowo emang seharus IKN dilanjutkan untuk keadilan dalam pembangunan
semangat terus pak ganjar",0,0,0,0,0,in,,,,,,,,,,
1.73E+18,1.73E+18,Fri Dec 08 00:37:37 +0000 2023,tursoidopo5218,@ganjarpranowo Keberlanjutan pembangunan IKN di bawah Pak Ganjar akan menciptakan lapangan kerja dan meningkatkan kesejahteraan masyarakat,0,0,0,0,0,in,,,,,,,,,,
1.73E+18,1.73E+18,Fri Dec 08 00:36:32 +0000 2023,rikamulyasari16,@RangKayoItam @ganjarpranowo Lagian yg bakal tinggal disana emg siapa?? Pejabat2 kan? Rakyat jelata tetep aja ga punya rumah kurang makan kurang gizi stunting..kenapa ga benerin dulu hal2 mendasar rakyat kebanyakan? Skala prioritas nya dipake napa,0,0,0,0,0,in,,,,,,,,,,
1.73E+18,1.73E+18,Fri Dec 08 00:33:25 +0000 2023,DionWardi,@ganjarpranowo Maju untuk kepentingan bersama,0,0,0,0,0,in,,,,,,,,,,
1.73E+18,1.73E+18,Fri Dec 08 00:32:09 +0000 2023,dewiocha_,@ganjarpranowo Percaya pak Ganjar pasti bisa meneruskan IKN. Has terus pak 👍,0,0,0,0,0,in,,,,,,,,,,
1.73E+18,1.73E+18,Fri Dec 08 00:31:57 +0000 2023,ngkiong_pongkor,"@Wicaksono_J @ganjarpranowo Menurut saya, hanya orang bego saja yg tidak mau lanjutkan IKN. Sudah banyak duit yg telah dihabiskan. Masa mau dibatalkan. Yg perlu itu, melanjutkan IKN dg mengurangi beban terhadap APBN apalagi dg menggunakan utang.",0,0,0,0,0,in,,,,,,,,,,
1.73E+18,1.73E+18,Fri Dec 08 00:31:28 +0000 2023,kirokir86912291,"@ganjarpranowo Iya btul ikn harus segera di lanjutkan yaps, Ganjar Tuntaskan IKN",0,0,0,0,0,in,,,,,,,,,,
1.73E+18,1.73E+18,Fri Dec 08 00:30:26 +0000 2023,Sevaafri,@ganjarpranowo Pak ganjar yang kinerjanya nyata untuk Indonesia,0,0,0,0,0,in,,,,,,,,,,
1.73E+18,1.73E+18,Fri Dec 08 00:29:32 +0000 2023,Lisa_Mulyasari0,"@ganjarpranowo Dengan kepemimpinan Pak Ganjar, pembangunan IKN akan mengutamakan keberlanjutan lingkungan",0,0,0,0,0,in,,,,,,,,,,
1.73E+18,1.73E+18,Fri Dec 08 00:29:19 +0000 2023,mepope5,@ganjarpranowo semoga ikn maju ditangan pak ganjar,0,0,0,0,0,in,,,,,,,,,,
1.73E+18,1.73E+18,Fri Dec 08 00:28:02 +0000 2023,AdiAiri,@ganjarpranowo Keren emang pemimpin kita ni,1,0,0,0,0,in,,,,,,,,,,
1.73E+18,1.73E+18,Fri Dec 08 00:25:57 +0000 2023,fewrn,@ganjarpranowo Satukan langkah untuk berkomitmen bersama Pak Ganjar,0,0,0,0,0,in,,,,,,,,,,
1.73E+18,1.73E+18,Fri Dec 08 00:25:11 +0000 2023,selaluujian,"@Anak__Ogi @ganjarpranowo 🤣😂😅😃😀
Terus kalau bangun ikn seluruh rakyat makmur? 
Subsidi ditarik dan dialihkan ke ikn, pakai apbn, ga penting² amat ga darurat bangun ikn. Warasnya di mana?",0,0,0,0,0,in,,,,,,,,,,
1.73E+18,1.73E+18,Fri Dec 08 00:25:06 +0000 2023,ardilafera35,"@ganjarpranowo Pembangunan yang adil dan merata yah pak ,,keren nih pak Ganjar",0,0,0,0,0,in,,,,,,,,,,
1.73E+18,1.73E+18,Fri Dec 08 00:24:26 +0000 2023,akila1654972,"@ganjarpranowo Sangat mendukung upaya kita untuk memulai dan menyelesaikan ikn demi menurunkan ketimpangan pembangunan.""",0,0,0,0,0,in,,,,,,,,,,
1.73E+18,1.73E+18,Fri Dec 08 00:24:24 +0000 2023,Sarah_ixz,@ganjarpranowo Keberlanjutan IKN membutuhkan kolaborasi lintas sektor.,0,0,0,0,0,in,,,,,,,,,,
1.73E+18,1.73E+18,Fri Dec 08 00:24:22 +0000 2023,01Fahrunisa,@ganjarpranowo Karena natinya akan lebih bisa dirasakan masyarakat yah pak,0,0,0,0,0,in,,,,,,,,,,
1.73E+18,1.73E+18,Fri Dec 08 00:24:05 +0000 2023,seasozns,@ganjarpranowo Berkomitmen bersama mewujudkan pembangunan yang adil,0,0,0,0,0,in,,,,,,,,,,
1.73E+18,1.73E+18,Fri Dec 08 00:23:44 +0000 2023,Ragobeyy1,"@ganjarpranowo Mantap pak Ganjar, melanjutkan pembangunan demi visi misi ibukota negara.",0,0,0,0,0,in,,,,,,,,,,
1.73E+18,1.73E+18,Fri Dec 08 00:23:35 +0000 2023,andra_fzz,"@ganjarpranowo Mengacu pada undang-undang adalah langkah bijak dalam menjalankan ikn untuk pembangunan yang lebih merata.""",0,0,0,0,0,in,,,,,,,,,,
1.73E+18,1.73E+18,Fri Dec 08 00:23:34 +0000 2023,headinng,@ganjarpranowo Semangat selalu pak Ganjar untuk mewujudkan pembangunan yang adil dan merata,0,0,0,0,0,in,,,,,,,,,,
1.73E+18,1.73E+18,Fri Dec 08 00:23:26 +0000 2023,selaluujian,@Wicaksono_J @ganjarpranowo Karena ga punya gagasan dan solusi,0,0,0,0,0,in,,,,,,,,,,
1.73E+18,1.73E+18,Fri Dec 08 00:23:16 +0000 2023,ItzayanaCa8445,@ganjarpranowo Bersama ganjar mahfud wujudkan pembangunaan merata bagi seluruh rakyat indonesia,0,0,0,0,0,in,,,,,,,,,,
1.73E+18,1.73E+18,Fri Dec 08 00:23:13 +0000 2023,MemetMedika,@ganjarpranowo IKN memang harus dituntaskan untuk Indonesia lebih baik lagi,0,0,0,0,0,in,,,,,,,,,,
1.73E+18,1.73E+18,Fri Dec 08 00:22:51 +0000 2023,yosaala,@ganjarpranowo Komitmen yang akan teruss kita dukung untuk kemajuan bangsa,0,0,0,0,0,in,,,,,,,,,,
1.73E+18,1.73E+18,Fri Dec 08 00:22:45 +0000 2023,nyeknih,@ganjarpranowo Semangat untuk mewujudkan pembangunan yang adil dan merata,0,0,0,0,0,in,,,,,,,,,,
1.73E+18,1.73E+18,Fri Dec 08 00:22:31 +0000 2023,Sarah_jrx,@ganjarpranowo IKN adalah panggilan untuk membangun infrastruktur kesehatan yang tangguh.,0,0,0,0,0,in,,,,,,,,,,
1.73E+18,1.73E+18,Fri Dec 08 00:22:04 +0000 2023,dwkris612,@ganjarpranowo Satukan langkah dan Satukan persatuan untuk mewujudkan pembangunan yang adil,0,0,0,0,0,in,,,,,,,,,,
1.73E+18,1.73E+18,Fri Dec 08 00:21:25 +0000 2023,nadiaixz,@ganjarpranowo Mari perkuat sektor pertanian melalui IKN yang terencana baik.,0,0,0,0,0,in,,,,,,,,,,
1.73E+18,1.73E+18,Fri Dec 08 00:21:01 +0000 2023,thisdewi612,@ganjarpranowo Wujudkan kesejahteraan dan pembangunan yang hebat di Indonesia,0,0,0,0,0,in,,,,,,,,,,
1.73E+18,1.73E+18,Fri Dec 08 00:20:34 +0000 2023,MrZam85075453,"@ganjarpranowo Maaf bagus tanggapannya pak Anies soal IKN, prioritaskan yg penting2 dulu",0,0,0,0,0,in,,,,,,,,,,
1.73E+18,1.73E+18,Fri Dec 08 00:20:31 +0000 2023,kkriuk65,@ganjarpranowo Wujudkan pembangunan Yang adil di Indonesia,0,0,0,0,0,in,,,,,,,,,,
1.73E+18,1.73E+18,Fri Dec 08 00:20:19 +0000 2023,megasancayeah,@ganjarpranowo Afaiya,2,0,0,0,0,tl,,,,,,,,,,
1.73E+18,1.73E+18,Fri Dec 08 00:19:36 +0000 2023,silverlightsun,"@ganjarpranowo Langkah yang bagus pak Ganjar, pemerataan pembangunan ini untuk mewujudkan Indonesia maju",0,0,0,0,0,in,,,,,,,,,,
1.73E+18,1.73E+18,Fri Dec 08 00:19:25 +0000 2023,Gildena4,@ganjarpranowo pak ganjar calon presiden yg merakyat,0,0,0,0,0,in,,,,,,,,,,
1.73E+18,1.73E+18,Fri Dec 08 00:18:13 +0000 2023,aingnaira,@ganjarpranowo Optimis pak Ganjar pasti tuntaskan pembangunan IKN,0,0,0,0,0,in,,,,,,,,,,
1.73E+18,1.73E+18,Fri Dec 08 00:17:41 +0000 2023,Devagalih4,@ganjarpranowo Kawal terus pak ganjar guys,0,0,0,0,0,in,,,,,,,,,,
1.73E+18,1.73E+18,Fri Dec 08 00:16:34 +0000 2023,Pikay823,@ganjarpranowo Semoga pembangunan yang merata dapat dirasakan oleh semua masyarakat Indonesia,0,0,0,0,0,in,,,,,,,,,,
1.73E+18,1.73E+18,Fri Dec 08 00:16:32 +0000 2023,katy_katyCar,"@ganjarpranowo Pak Ganjar telah membangun hubungan yang kuat dengan masyarakat, mendukung partisipasi mereka dalam kesuksesan IKN",0,0,0,0,0,in,,,,,,,,,,
1.73E+18,1.73E+18,Fri Dec 08 00:15:52 +0000 2023,Rawdiafna,@ganjarpranowo Tetap jadi pemimpin hebat paj,0,0,0,0,0,in,,,,,,,,,,
1.73E+18,1.73E+18,Fri Dec 08 00:15:50 +0000 2023,sikkiehyunlim,@ganjarpranowo Pemerataan pembangunan juga harus diikuti pembangunan di daerah daerah lain juga pak,0,0,0,0,0,in,,,,,,,,,,
1.73E+18,1.73E+18,Fri Dec 08 00:15:26 +0000 2023,sapamelinaa,"@ganjarpranowo Lanjutkan pak Ganjar, rakyat siap dukung bapak",0,0,0,0,0,in,,,,,,,,,,
1.73E+18,1.73E+18,Fri Dec 08 00:14:36 +0000 2023,starveess,@ganjarpranowo Keberlanjutan pembangunan IKN harus dilakukan pak untuk mewujudkan pemerataan pembangunan,0,0,0,0,0,in,,,,,,,,,,
1.73E+18,1.73E+18,Fri Dec 08 00:13:57 +0000 2023,ananda0p,@ganjarpranowo Maju terus Pak Ganjar kita yakin Pak Ganjar akan membangun indonesia secara merata,0,0,0,0,0,in,,,,,,,,,,
1.73E+18,1.73E+18,Fri Dec 08 00:13:55 +0000 2023,RiskoR2939,"@ganjarpranowo Lanjutkan Mas Ganjar , semoga Pasangan. Ganjar + Mahfud memenangkan Pilpres 2024 nanti dan memipin Negri ini. 

Aamiin",0,0,0,0,0,in,,,,,,,,,,
1.73E+18,1.73E+18,Fri Dec 08 00:13:42 +0000 2023,YogaAdi06919893,@ganjarpranowo Percuma kan itu cuma buat pejabat aja rakyat mah tetep di gang,0,0,0,0,0,in,,,,,,,,,,
1.73E+18,1.73E+18,Fri Dec 08 00:13:34 +0000 2023,shqard187531,@ganjarpranowo Garis bawahi kata harus dilanjutkan. Ini komitmen nyata pak Ganjar untuk melanjutkan pembangunan IKN,0,0,0,0,0,in,,,,,,,,,,
1.73E+18,1.73E+18,Fri Dec 08 00:13:28 +0000 2023,ggoonight,"@ganjarpranowo Mantap Pak, kalo pak ganjar jadi presiden nanti pembangunan IKN dilanjutkan",0,0,0,0,0,in,,,,,,,,,,
1.73E+18,1.73E+18,Fri Dec 08 00:12:58 +0000 2023,intanutari02,"@ganjarpranowo Jujur saya dukung banget pembangunan IKN ini.
Saya tahu tujuannya untuk hal-hal positif bagi negara.",0,0,0,0,0,in,,,,,,,,,,
1.73E+18,1.73E+18,Fri Dec 08 00:12:01 +0000 2023,sefdiri,@ganjarpranowo Sangat yakin dengan  Pak Ganjar yang akan membawa perubahan besar untuk indonesia semakin sejahtera,0,0,0,0,0,in,,,,,,,,,,
1.73E+18,1.73E+18,Fri Dec 08 00:11:48 +0000 2023,gaira_f,"@ganjarpranowo Lanjutkan IKN pak Ganjar.
Sekarang memang belum terlihat kegunaannya.
Tapi kalo udh beres, yakin sangat berguna bagi sistem kepemerintahan.",0,0,0,0,0,in,,,,,,,,,,
1.73E+18,1.73E+18,Fri Dec 08 00:11:44 +0000 2023,giziwee4207,"@ganjarpranowo Menjadi komitmen menggerus ketimpangan pembangunan. Tegas, jelas, ceto tidak abu-abu",0,0,0,0,0,in,,,,,,,,,,
1.73E+18,1.73E+18,Fri Dec 08 00:10:57 +0000 2023,pilhih,@ganjarpranowo Pak Ganjar akan membangun indonesia dengan merata di seluruh indonesia,0,0,0,0,0,in,,,,,,,,,,
1.73E+18,1.73E+18,Fri Dec 08 00:10:32 +0000 2023,sanjijiwa22,@ganjarpranowo Jangan biarkan terlantar dan akan merugikan Indonesia nantinya,0,0,0,0,0,in,,,,,,,,,,
1.73E+18,1.73E+18,Fri Dec 08 00:10:12 +0000 2023,SitiPat36838969,"@ganjarpranowo Ada daya tarik tersendiri dari IKN ini.
Letaknya yang strategis dan terhitung ditengah² negara Indonesia.",0,0,0,0,0,in,,,,,,,,,,
1.73E+18,1.73E+18,Fri Dec 08 00:10:10 +0000 2023,AmoraAmoy579428,"@ganjarpranowo Yakin pak Ganjar bisa melanjutkan IKN , karena IKN bisa bawa dampak baik bagi masyarakat Indonesia",0,0,0,0,0,in,,,,,,,,,,
1.73E+18,1.73E+18,Fri Dec 08 00:10:02 +0000 2023,crimifal,@ganjarpranowo Sangat yakin dengan Pak Ganjar karena beliau memang penuh prestasi  dan nyata aksinya,0,0,0,0,0,in,,,,,,,,,,
1.73E+18,1.73E+18,Fri Dec 08 00:09:43 +0000 2023,sonic6209,@ganjarpranowo semangat semoga ikn sukses di tangan pak ganjar,2,0,0,0,0,in,,,,,,,,,,
1.73E+18,1.73E+18,Fri Dec 08 00:08:56 +0000 2023,dunyatiputipu1,@ganjarpranowo Pak Ganjar nyata kerjanya dan pasti akan membawa perubahan yang merata di seluruh indonesia,0,0,0,0,0,in,,,,,,,,,,
1.73E+18,1.73E+18,Fri Dec 08 00:08:34 +0000 2023,RajibKasep,"@ganjarpranowo Warga yang terdekat sangat berharap agar IKN dilanjutkan.
Akan banyak hal positif bagi mereka, juga bagi rakyat keseluruhan.",0,0,0,0,0,in,,,,,,,,,,
1.73E+18,1.73E+18,Fri Dec 08 00:08:30 +0000 2023,levadono,"@ganjarpranowo Harus kitaa dukung terus, segala konsisten dari pak ganjar",0,0,0,0,0,in,,,,,,,,,,
1.73E+18,1.73E+18,Fri Dec 08 00:08:24 +0000 2023,hlyhli,@ganjarpranowo Wujudkan pembangunan yang adil dan merata akan dilanjutkan oleh pak Ganjar,0,0,0,0,0,in,,,,,,,,,,
1.73E+18,1.73E+18,Fri Dec 08 00:08:16 +0000 2023,harry_noa6670,@ganjarpranowo IKN dapat menjadi solusi terbaik untuk meratakan pembangunan di seluruh Indonesia,1,0,0,0,0,in,,,,,,,,,,
1.73E+18,1.73E+18,Fri Dec 08 00:07:56 +0000 2023,Mpwot27,@ganjarpranowo Lanjutkan pembangunan yang bermanfaat bagi masyarakat Indonesia,0,0,0,0,0,in,,,,,,,,,,
1.73E+18,1.73E+18,Fri Dec 08 00:07:56 +0000 2023,Syahnia_77,@ganjarpranowo Pak Ganjar memiliki dedikasi untuk memastikan bahwa IKN memberikan manfaat jangka panjang bagi masyarakat dan ekonomi,0,0,0,0,0,in,,,,,,,,,,
1.73E+18,1.73E+18,Fri Dec 08 00:07:55 +0000 2023,bang_cat0_0,@ganjarpranowo Ayo dukung Pak Ganjar karena beliau pasti  akan membawa perubahan untuk indonesia dengan fadil,0,0,0,0,0,in,,,,,,,,,,
1.73E+18,1.73E+18,Fri Dec 08 00:07:45 +0000 2023,Catallay1,@ganjarpranowo Bersama-sama menuju masa depan yang lebih baik!!. Semoga IKN berjalan dengan baik!,0,0,0,0,0,in,,,,,,,,,,
1.73E+18,1.73E+18,Fri Dec 08 00:07:31 +0000 2023,xazaztan2,"@ganjarpranowo Dari Nusantara, harapan besar kami adalah untuk mewujudkan pembangunan yang memberikan manfaat kepada semua lapisan masyarakat.",0,0,0,0,0,in,,,,,,,,,,
1.73E+18,1.73E+18,Fri Dec 08 00:07:03 +0000 2023,iramaulud123,"@ganjarpranowo Pembangunan yang merata akan terwujud, setelah IKN benar² beres dan dipergunakan menjadi pusat pemerintahan.",0,0,0,0,0,in,,,,,,,,,,
1.73E+18,1.73E+18,Fri Dec 08 00:06:08 +0000 2023,asymhmr,@ganjarpranowo Komitmen nyata yang akan direalisasikan nanti ketika terpilih untuk mengemban tugas besar ini,0,0,0,0,0,in,,,,,,,,,,
1.73E+18,1.73E+18,Fri Dec 08 00:05:34 +0000 2023,zoroz4576,@ganjarpranowo Wujudkan pembangunan untuk menjadikan Indonesia makmur,0,0,0,0,0,in,,,,,,,,,,
1.73E+18,1.73E+18,Fri Dec 08 00:05:21 +0000 2023,EH_KAGET_01,"@ganjarpranowo Drpd duit 466 triliun hanya dipakai bangun satu kota, lebih baik uang tersebut untuk membangun kota seluruh Indonesia. Biar merasakan kemajuan yg setara",0,0,0,0,0,in,,,,,,,,,,
1.73E+18,1.73E+18,Fri Dec 08 00:03:38 +0000 2023,afa_cantip,@ganjarpranowo Pembangunan yang adil dan merata harus diwujudkan,0,0,0,0,0,in,,,,,,,,,,
1.73E+18,1.73E+18,Fri Dec 08 00:03:34 +0000 2023,puzlicly,@ganjarpranowo Sangat yakin dengan Pak Ganjar akan membawa  pembangunan yang besar untuk indonesia,0,0,0,0,0,in,,,,,,,,,,
1.73E+18,1.73E+18,Fri Dec 08 00:00:15 +0000 2023,Delvania1290,"@ganjarpranowo Dengan postingannya, Pak Ganjar memberikan contoh kepemimpinan yang responsif terhadap keberagaman dan kebutuhan masyarakat.",0,0,0,0,0,in,,,,,,,,,,
1.73E+18,1.73E+18,Fri Dec 08 00:00:00 +0000 2023,Xanaya19,"@ganjarpranowo Dilaksanakannya IKN adalah langkah awal, namun tekad untuk menghapus ketimpangan pembangunan harus terus diperjuangkan",0,0,0,0,0,in,,,,,,,,,,
1.73E+18,1.73E+18,Thu Dec 07 23:59:50 +0000 2023,pin_uppin,"@ganjarpranowo Melanjutkan, meneruskan pembangunan IKN sebagai bentuk wujud nyata pembangunan yang adil dan merata",0,0,0,0,0,in,,,,,,,,,,
1.73E+18,1.73E+18,Thu Dec 07 23:59:42 +0000 2023,t4nmalaka,"@ganjarpranowo IKN KAN khusus dibuat utk KANTOR2 pejabat aparatur negara! Jgn bawa2 adil buat rakyat, gak nyambung",0,0,0,0,0,in,,,,,,,,,,
1.73E+18,1.73E+18,Thu Dec 07 23:59:09 +0000 2023,Muhamma90519559,"@ganjarpranowo Keren pak, semoga pembangunan nya lancar jaya sentosa,",0,0,0,0,0,in,,,,,,,,,,
1.73E+18,1.73E+18,Thu Dec 07 23:58:49 +0000 2023,manoharagrace,@ganjarpranowo Sangat yakin pembangunan IKN akan tuntas dintangan GAMA,0,0,0,0,0,in,,,,,,,,,,
1.73E+18,1.73E+18,Thu Dec 07 23:58:33 +0000 2023,tenurun,@ganjarpranowo pak ganjar merupakan salah satu calon pemimpin yang sangat konsisten sih,0,0,0,0,0,in,,,,,,,,,,
1.73E+18,1.73E+18,Thu Dec 07 23:57:49 +0000 2023,SakuraYouth_,@ganjarpranowo Dukungan kuat untuk Pak Ganjar akan memastikan alokasi sumber daya yang tepat untuk menyelesaikan IKN,0,0,0,0,0,in,,,,,,,,,,
1.73E+18,1.73E+18,Thu Dec 07 23:57:14 +0000 2023,putuhabu1112,@ganjarpranowo IKN Mulai di lanjutkan smoga tegak sampai selsaii,0,0,0,0,0,in,,,,,,,,,,
1.73E+18,1.73E+18,Thu Dec 07 23:57:13 +0000 2023,ciavalensia,"@ganjarpranowo Hanya pak Ganjar yang peduli dengan IKN, semangat tuntaskan IKN pak Ganjar. Maju terus pantang mundur",0,0,0,0,0,in,,,,,,,,,,
1.73E+18,1.73E+18,Thu Dec 07 23:55:59 +0000 2023,omuhuasiba,@ganjarpranowo Keren,0,0,0,0,0,hu,,,,,,,,,,
1.73E+18,1.73E+18,Thu Dec 07 23:55:37 +0000 2023,Ujang1545506,"@ganjarpranowo Wah pak ganjar berkunjung kepasar nih,  semoga bisa lebih baik harga sembako nya",0,0,0,0,0,in,,,,,,,,,,
1.73E+18,1.73E+18,Thu Dec 07 23:55:10 +0000 2023,Madra1333718,"@ganjarpranowo Pak @ganjarpranowo saran saya lebih sering bertemu dengan petani, nelayan, buruh &amp; pedagang kecil untuk mendengar keluhan mereka 🙏",0,0,0,0,0,in,,,,,,,,,,
1.73E+18,1.73E+18,Thu Dec 07 23:54:51 +0000 2023,seventiepie,@ganjarpranowo Bersama Pak Ganjar mari wujudkan impian pemerataan pembangunan di seluruh Indonesia,0,0,0,0,0,in,,,,,,,,,,
1.73E+18,1.73E+18,Thu Dec 07 23:54:39 +0000 2023,Maris1676297,@ganjarpranowo Pak ganjar akan menampung masukan dari rakyat untuk Indonesia yang lebih baik,0,0,0,0,0,in,,,,,,,,,,
1.73E+18,1.73E+18,Thu Dec 07 23:54:12 +0000 2023,Bintang1861284,@ganjarpranowo Pak ganjar akan menampung masukan dari rakyat untuk Indonesia yang lebih baik,0,0,0,0,0,in,,,,,,,,,,
1.73E+18,1.73E+18,Thu Dec 07 23:53:49 +0000 2023,Bulan5421174180,"@ganjarpranowo Dengan postingannya, Pak Ganjar memberikan contoh kepemimpinan yang responsif terhadap keberagaman dan kebutuhan masyarakat.",0,0,0,0,0,in,,,,,,,,,,
1.73E+18,1.73E+18,Thu Dec 07 23:53:23 +0000 2023,Careh437859,@ganjarpranowo Komentar positif dari masyarakat menunjukkan dukungan luas terhadap pendekatan inklusif dan penuh empati yang ditunjukkan oleh Pak Ganjar.,0,0,0,0,0,in,,,,,,,,,,
1.73E+18,1.73E+18,Thu Dec 07 23:53:11 +0000 2023,mimiadwita,"@ganjarpranowo Keren pak Ganjar, semoga berhasil program-program pak Ganjar",0,0,0,0,0,in,,,,,,,,,,
1.73E+18,1.73E+18,Thu Dec 07 23:52:30 +0000 2023,KBarr11845,"@ganjarpranowo Lanjutkan pak ,pembangunan merata dan adil demi kesejahteraan masyarakat",0,0,0,0,0,in,,,,,,,,,,
1.73E+18,1.73E+18,Thu Dec 07 23:52:24 +0000 2023,virus32858,"@ganjarpranowo Dengan postingannya, Pak Ganjar memberikan contoh kepemimpinan yang responsif terhadap keberagaman dan kebutuhan masyarakat.",0,0,0,0,0,in,,,,,,,,,,
1.73E+18,1.73E+18,Thu Dec 07 23:50:50 +0000 2023,bumi252,@ganjarpranowo Ganjar Pranowo konsisten mendukung keberlanjutan pembangunan IKN karena menjadi sebuah konsep yang sudah lama disiapkan Pemerintah Indonesia sejak zaman Presiden Soekarno.,0,0,0,0,0,in,,,,,,,,,,
1.73E+18,1.73E+18,Thu Dec 07 23:50:12 +0000 2023,Riyal_real,@ganjarpranowo IKN hanya sebagai stempel kalo Jokowi pernah jadi presiden. 😁,0,0,0,0,0,in,,,,,,,,,,
1.73E+18,1.73E+18,Thu Dec 07 23:49:42 +0000 2023,blimvp,"@ganjarpranowo Betul pak, saya sependapat dengan bapak. Semoga dengan ini rakyat Indonesia bisa merasakan manfaatnya",0,0,0,0,0,in,,,,,,,,,,
1.73E+18,1.73E+18,Thu Dec 07 23:49:18 +0000 2023,fifiekawatiwx,@ganjarpranowo Terus berjuang dan tetap semangat. Karena dengan itulah Indonesia bisa maju..,0,0,0,0,0,in,,,,,,,,,,
1.73E+18,1.73E+18,Thu Dec 07 23:49:03 +0000 2023,EvelynLovez0,"@ganjarpranowo Pak Ganjar telah membuktikan kemampuannya dalam menghadapi tantangan, yang merupakan kunci kesuksesan pembangunan IKN",0,0,0,0,0,in,,,,,,,,,,
1.73E+18,1.73E+18,Thu Dec 07 23:48:47 +0000 2023,RedaShirle94100,@ganjarpranowo Setuju banget dengan apa yang disampaikan oleh pak,0,0,0,0,0,in,,,,,,,,,,
1.73E+18,1.73E+18,Thu Dec 07 23:48:03 +0000 2023,AndreaLata8984,@ganjarpranowo Wah mantap sih pak ganjar mendukung pembangunan IKN,0,0,0,0,0,in,,,,,,,,,,
1.73E+18,1.73E+18,Thu Dec 07 23:47:56 +0000 2023,ekasusanpo,"@ganjarpranowo Menuntaskan yang belum dituntas, demi kemajuan Indonesia👍",0,0,0,0,0,in,,,,,,,,,,
1.73E+18,1.73E+18,Thu Dec 07 23:47:35 +0000 2023,zidan6dodik,"@ganjarpranowo IKN adalah pembangunan yang besar, iya harus dilanjutkan Pak Ganjar Mahfud yang akan melanjutkan IKN",0,0,0,0,0,in,,,,,,,,,,
